order_id,order_date,amount,city
853,2024-01-25,9888,delhi
854,2024-01-15,7872,delhi
855,2024-01-21,5115,delhi
856,2024-01-04,4345,delhi
857,2024-01-03,8566,chennai
858,2024-01-31,7044,kanpur
859,2024-01-13,1628,kanpur
860,2024-01-15,7284,delhi
861,2024-01-05,1496,delhi
862,2024-01-29,5402,mumbai
863,2024-01-04,7022,mumbai
864,2024-01-28,1731,chennai
865,2024-01-01,5879,kanpur
866,2024-01-01,3953,mumbai
867,2024-01-30,8751,mumbai
868,2024-01-05,3045,kanpur
869,2024-01-05,5721,delhi
870,2024-01-16,2853,kanpur
871,2024-01-17,8977,kanpur
872,2024-01-26,2338,delhi
873,2024-01-10,3943,chennai
874,2024-01-09,9725,kanpur
875,2024-01-15,1382,mumbai
876,2024-01-28,6942,delhi
877,2024-01-31,6087,kanpur
878,2024-01-20,319,kanpur
879,2024-01-20,2739,kanpur
880,2024-01-24,7428,kanpur
881,2024-01-02,5365,delhi
882,2024-01-08,9914,mumbai
883,2024-01-31,9339,delhi
884,2024-01-13,5741,kanpur
885,2024-01-28,6025,kanpur
886,2024-01-23,2182,mumbai
887,2024-01-28,3342,mumbai
888,2024-01-05,2258,mumbai
889,2024-01-06,4386,delhi
890,2024-01-09,4894,mumbai
891,2024-01-12,147,mumbai
892,2024-01-23,6895,kanpur
893,2024-01-02,8204,chennai
894,2024-01-19,7678,mumbai
895,2024-01-20,3493,chennai
896,2024-01-19,8154,kanpur
897,2024-01-13,3828,delhi
898,2024-01-25,7615,delhi
899,2024-01-22,6930,chennai
900,2024-01-27,8802,chennai
901,2024-01-30,3105,kanpur
902,2024-01-01,4682,mumbai
903,2024-01-21,8714,chennai
904,2024-01-28,7894,kanpur
905,2024-01-30,5489,chennai
906,2024-01-26,2803,chennai
907,2024-01-13,3934,chennai
908,2024-01-29,5177,chennai
909,2024-01-09,1524,mumbai
910,2024-01-11,6027,chennai
911,2024-01-19,4084,kanpur
912,2024-01-11,5172,kanpur
913,2024-01-07,2253,chennai
914,2024-01-26,6625,kanpur
915,2024-01-02,7854,mumbai
916,2024-01-13,9246,kanpur
917,2024-01-17,1877,chennai
918,2024-01-10,5947,kanpur
919,2024-01-02,874,kanpur
920,2024-01-18,5393,mumbai
921,2024-01-30,8019,chennai
922,2024-01-23,1847,delhi
923,2024-01-16,2907,mumbai
924,2024-01-30,406,chennai
925,2024-01-26,7486,delhi
926,2024-01-03,8192,delhi
927,2024-01-16,1817,chennai
928,2024-01-29,761,kanpur
929,2024-01-30,9768,chennai
930,2024-01-14,7900,chennai
931,2024-01-04,9064,kanpur
932,2024-01-04,1496,mumbai
933,2024-01-18,809,chennai
934,2024-01-26,8544,kanpur
935,2024-01-19,1911,kanpur
936,2024-01-01,1325,mumbai
937,2024-01-02,3953,mumbai
938,2024-01-28,9504,delhi
939,2024-01-24,6237,delhi
940,2024-01-30,1333,chennai
941,2024-01-29,9329,chennai
942,2024-01-30,9601,chennai
943,2024-01-25,3182,mumbai
944,2024-01-09,421,kanpur
945,2024-01-01,9698,kanpur
946,2024-01-13,890,kanpur
947,2024-01-10,2162,chennai
948,2024-01-14,8591,chennai
949,2024-01-17,655,kanpur
950,2024-01-26,8345,chennai
951,2024-01-08,2650,kanpur
952,2024-01-12,472,mumbai
953,2024-01-23,799,delhi
954,2024-01-20,4968,chennai
955,2024-01-28,2776,mumbai
956,2024-01-07,7772,kanpur
957,2024-01-03,1031,mumbai
958,2024-01-27,6880,delhi
959,2024-01-05,2467,mumbai
960,2024-01-07,6361,kanpur
961,2024-01-31,9972,mumbai
962,2024-01-01,9706,kanpur
963,2024-01-14,6154,kanpur
964,2024-01-01,8880,kanpur
965,2024-01-05,644,mumbai
966,2024-01-16,1194,chennai
967,2024-01-25,3017,mumbai
968,2024-01-27,3919,delhi
969,2024-01-31,9489,mumbai
970,2024-01-26,6893,delhi
971,2024-01-14,6392,delhi
972,2024-01-21,6495,mumbai
973,2024-01-13,2820,delhi
974,2024-01-27,213,chennai
975,2024-01-07,714,kanpur
976,2024-01-24,9894,kanpur
977,2024-01-19,556,chennai
978,2024-01-20,7886,delhi
979,2024-01-12,1022,mumbai
980,2024-01-21,8813,kanpur
981,2024-01-14,5936,kanpur
982,2024-01-09,8137,kanpur
983,2024-01-09,9722,kanpur
984,2024-01-02,9060,mumbai
985,2024-01-28,5150,delhi
986,2024-01-30,3976,delhi
987,2024-01-26,7294,mumbai
988,2024-01-13,3054,delhi
989,2024-01-10,8042,chennai
990,2024-01-04,7802,mumbai
991,2024-01-28,3694,chennai
992,2024-01-16,2029,mumbai
993,2024-01-07,2304,delhi
994,2024-01-12,2593,delhi
995,2024-01-31,511,chennai
996,2024-01-20,7512,chennai
997,2024-01-26,6766,mumbai
998,2024-01-20,2278,kanpur
999,2024-01-08,4567,kanpur
1000,2024-01-13,8673,chennai
1001,2024-01-27,3833,delhi
1002,2024-01-24,9256,mumbai
1003,2024-01-15,8641,mumbai
1004,2024-01-13,5342,delhi
1005,2024-01-11,3630,delhi
1006,2024-01-09,5269,chennai
1007,2024-01-26,6039,mumbai
1008,2024-01-31,8967,chennai
1009,2024-01-14,428,mumbai
1010,2024-01-09,9006,chennai
1011,2024-01-20,6611,chennai
1012,2024-01-21,6544,mumbai
1013,2024-01-16,5741,mumbai
1014,2024-01-01,1024,delhi
1015,2024-01-22,1085,mumbai
1016,2024-01-06,1595,mumbai
1017,2024-01-11,1223,kanpur
1018,2024-01-25,4284,mumbai
1019,2024-01-14,6900,mumbai
1020,2024-01-10,4060,chennai
1021,2024-01-06,3902,chennai
1022,2024-01-07,7588,chennai
1023,2024-01-29,8797,mumbai
1024,2024-01-01,8805,kanpur
1025,2024-01-14,1827,kanpur
1026,2024-01-08,5502,kanpur
1027,2024-01-08,4076,mumbai
1028,2024-01-12,5922,chennai
1029,2024-01-19,5934,kanpur
1030,2024-01-29,1829,chennai
1031,2024-01-02,5860,delhi
1032,2024-01-04,1408,delhi
1033,2024-01-17,3576,kanpur
1034,2024-01-27,8416,delhi
1035,2024-01-16,1457,kanpur
1036,2024-01-22,3606,mumbai
1037,2024-01-14,2517,kanpur
1038,2024-01-18,116,kanpur
1039,2024-01-16,3079,delhi
1040,2024-01-19,6383,mumbai
1041,2024-01-18,3015,mumbai
1042,2024-01-12,2039,kanpur
1043,2024-01-25,2853,chennai
1044,2024-01-11,7937,mumbai
1045,2024-01-16,1524,mumbai
1046,2024-01-24,913,mumbai
1047,2024-01-15,6749,chennai
1048,2024-01-18,1501,delhi
1049,2024-01-23,7001,mumbai
1050,2024-01-04,1745,kanpur
1051,2024-01-29,7080,mumbai
1052,2024-01-07,5902,delhi
1053,2024-01-21,2315,mumbai
1054,2024-01-30,3028,chennai
1055,2024-01-04,7540,delhi
1056,2024-01-21,3221,mumbai
1057,2024-01-12,1787,chennai
1058,2024-01-05,9826,chennai
1059,2024-01-12,9401,delhi
1060,2024-01-13,9971,kanpur
1061,2024-01-12,2395,kanpur
1062,2024-01-30,8698,delhi
1063,2024-01-22,3549,chennai
1064,2024-01-12,2000,mumbai
1065,2024-01-14,3338,chennai
1066,2024-01-19,601,kanpur
1067,2024-01-30,7080,delhi
1068,2024-01-12,6424,delhi
1069,2024-01-01,1098,chennai
1070,2024-01-29,2346,kanpur
1071,2024-01-08,463,chennai
1072,2024-01-11,5960,mumbai
1073,2024-01-03,1399,chennai
1074,2024-01-24,741,chennai
1075,2024-01-29,2377,mumbai
1076,2024-01-18,6789,mumbai
1077,2024-01-12,6770,chennai
1078,2024-01-04,2223,chennai
1079,2024-01-21,9637,kanpur
1080,2024-01-30,541,delhi
1081,2024-01-08,7488,chennai
1082,2024-01-20,4501,chennai
1083,2024-01-15,3435,mumbai
1084,2024-01-22,6385,chennai
1085,2024-01-04,993,chennai
1086,2024-01-20,1809,kanpur
1087,2024-01-28,4115,delhi
1088,2024-01-17,5920,mumbai
1089,2024-01-21,7139,mumbai
1090,2024-01-23,9922,kanpur
1091,2024-01-08,6820,kanpur
1092,2024-01-13,3287,kanpur
1093,2024-01-29,195,mumbai
1094,2024-01-26,4804,mumbai
1095,2024-01-06,7517,mumbai
1096,2024-01-17,5363,kanpur
1097,2024-01-12,523,mumbai
1098,2024-01-23,9053,chennai
1099,2024-01-18,414,chennai
1100,2024-01-07,1662,mumbai
1101,2024-01-22,2333,delhi
1102,2024-01-16,9193,delhi
1103,2024-01-24,615,delhi
1104,2024-01-25,4413,mumbai
1105,2024-01-30,4007,mumbai
1106,2024-01-14,9925,kanpur
1107,2024-01-27,9706,chennai
1108,2024-01-22,9315,chennai
1109,2024-01-12,4350,chennai
1110,2024-01-21,3560,chennai
1111,2024-01-10,4696,delhi
1112,2024-01-05,8196,mumbai
1113,2024-01-23,1966,delhi
1114,2024-01-31,8950,kanpur
1115,2024-01-15,6791,mumbai
1116,2024-01-29,4284,kanpur
1117,2024-01-30,6459,chennai
1118,2024-01-16,2718,kanpur
1119,2024-01-31,2401,mumbai
1120,2024-01-25,8745,chennai
1121,2024-01-07,3471,delhi
1122,2024-01-18,3522,mumbai
1123,2024-01-30,3221,chennai
1124,2024-01-21,1547,kanpur
1125,2024-01-22,2684,mumbai
1126,2024-01-29,5883,chennai
1127,2024-01-30,9537,chennai
1128,2024-01-11,1363,mumbai
1129,2024-01-25,4281,kanpur
1130,2024-01-28,2833,delhi
1131,2024-01-28,622,mumbai
1132,2024-01-14,3034,kanpur
1133,2024-01-21,3432,chennai
1134,2024-01-20,5334,chennai
1135,2024-01-13,3354,mumbai
1136,2024-01-01,2195,kanpur
1137,2024-01-16,917,chennai
1138,2024-01-19,2199,delhi
1139,2024-01-11,887,kanpur
1140,2024-01-31,2525,chennai
1141,2024-01-30,9205,chennai
1142,2024-01-14,8789,chennai
1143,2024-01-09,5169,kanpur
1144,2024-01-30,1757,chennai
1145,2024-01-09,7274,mumbai
1146,2024-01-08,9283,chennai
1147,2024-01-27,1833,chennai
1148,2024-01-15,1716,mumbai
1149,2024-01-01,9270,kanpur
1150,2024-01-09,8985,mumbai
1151,2024-01-30,5141,delhi
1152,2024-01-09,5494,mumbai
1153,2024-01-25,6349,chennai
1154,2024-01-04,1884,chennai
1155,2024-01-21,7984,mumbai
1156,2024-01-20,8310,chennai
1157,2024-01-01,4502,kanpur
1158,2024-01-22,2229,delhi
1159,2024-01-05,8930,chennai
1160,2024-01-17,6686,kanpur
1161,2024-01-29,2635,kanpur
1162,2024-01-18,7520,chennai
1163,2024-01-23,192,mumbai
1164,2024-01-31,5979,kanpur
1165,2024-01-31,6323,mumbai
1166,2024-01-25,2847,mumbai
1167,2024-01-29,567,mumbai
1168,2024-01-28,9402,mumbai
1169,2024-01-10,2843,kanpur
1170,2024-01-13,7887,chennai
1171,2024-01-19,2125,kanpur
1172,2024-01-28,9657,mumbai
1173,2024-01-17,5449,mumbai
1174,2024-01-22,2023,mumbai
1175,2024-01-30,6042,mumbai
1176,2024-01-09,2254,chennai
1177,2024-01-23,8297,delhi
1178,2024-01-18,926,delhi
1179,2024-01-20,8577,kanpur
1180,2024-01-11,3276,kanpur
1181,2024-01-04,9734,mumbai
1182,2024-01-23,8611,chennai
1183,2024-01-23,6560,kanpur
1184,2024-01-14,8544,delhi
1185,2024-01-30,3643,chennai
1186,2024-01-28,6700,delhi
1187,2024-01-22,9937,chennai
1188,2024-01-25,9642,delhi
1189,2024-01-31,3770,kanpur
1190,2024-01-02,5046,mumbai
1191,2024-01-17,4142,delhi
1192,2024-01-10,1701,delhi
1193,2024-01-26,4793,mumbai
1194,2024-01-29,4313,chennai
1195,2024-01-25,6547,delhi
1196,2024-01-04,6222,delhi
1197,2024-01-13,8533,mumbai
1198,2024-01-23,2134,chennai
1199,2024-01-07,6831,chennai
1200,2024-01-29,281,delhi
1201,2024-01-11,840,chennai
1202,2024-01-22,9441,mumbai
1203,2024-01-24,6561,chennai
1204,2024-01-09,5882,mumbai
1205,2024-01-03,1250,kanpur
1206,2024-01-27,453,mumbai
1207,2024-01-19,5138,chennai
1208,2024-01-13,7825,kanpur
1209,2024-01-12,707,chennai
1210,2024-01-22,5598,mumbai
1211,2024-01-04,329,chennai
1212,2024-01-11,4773,kanpur
1213,2024-01-19,2980,delhi
1214,2024-01-31,8912,delhi
1215,2024-01-06,8364,chennai
1216,2024-01-20,7588,delhi
1217,2024-01-16,1785,delhi
1218,2024-01-30,3781,mumbai
1219,2024-01-28,7155,delhi
1220,2024-01-16,5945,kanpur
1221,2024-01-25,3663,delhi
1222,2024-01-07,6937,chennai
1223,2024-01-22,3323,chennai
1224,2024-01-06,4344,delhi
1225,2024-01-01,9151,chennai
1226,2024-01-19,5237,chennai
1227,2024-01-19,8215,delhi
1228,2024-01-03,5787,mumbai
1229,2024-01-31,2409,mumbai
1230,2024-01-08,9781,kanpur
1231,2024-01-12,5401,mumbai
1232,2024-01-09,5628,chennai
1233,2024-01-26,4858,kanpur
1234,2024-01-24,6810,chennai
1235,2024-01-25,6742,mumbai
1236,2024-01-15,4770,kanpur
1237,2024-01-21,5594,delhi
1238,2024-01-02,8736,delhi
1239,2024-01-10,281,kanpur
1240,2024-01-12,4120,chennai
1241,2024-01-21,2187,mumbai
1242,2024-01-16,9271,chennai
1243,2024-01-06,8769,delhi
1244,2024-01-04,9873,mumbai
1245,2024-01-14,2387,kanpur
1246,2024-01-22,7344,delhi
1247,2024-01-28,4516,delhi
1248,2024-01-26,1060,delhi
1249,2024-01-11,7393,chennai
1250,2024-01-24,6224,kanpur
1251,2024-01-27,6725,delhi
1252,2024-01-13,2808,mumbai
1253,2024-01-01,6545,mumbai
1254,2024-01-13,4397,chennai
1255,2024-01-19,9947,chennai
1256,2024-01-16,2521,chennai
1257,2024-01-08,124,kanpur
1258,2024-01-17,906,kanpur
1259,2024-01-13,5663,mumbai
1260,2024-01-20,1097,mumbai
1261,2024-01-27,2487,delhi
1262,2024-01-12,6354,kanpur
1263,2024-01-15,8756,mumbai
1264,2024-01-19,8137,kanpur
1265,2024-01-06,2009,chennai
1266,2024-01-04,4124,delhi
1267,2024-01-09,6635,chennai
1268,2024-01-13,692,delhi
1269,2024-01-20,2866,chennai
1270,2024-01-19,1276,kanpur
1271,2024-01-21,4680,chennai
1272,2024-01-14,3249,kanpur
1273,2024-01-07,5700,kanpur
1274,2024-01-21,1236,delhi
1275,2024-01-19,2837,kanpur
1276,2024-01-13,2407,kanpur
1277,2024-01-12,2732,mumbai
1278,2024-01-20,3546,mumbai
1279,2024-01-11,3470,chennai
1280,2024-01-26,3150,chennai
1281,2024-01-07,3443,chennai
1282,2024-01-16,9574,mumbai
1283,2024-01-27,104,mumbai
1284,2024-01-11,1357,delhi
1285,2024-01-26,8584,delhi
1286,2024-01-06,8085,chennai
1287,2024-01-12,2123,kanpur
1288,2024-01-30,1768,chennai
1289,2024-01-05,9433,delhi
1290,2024-01-24,3848,delhi
1291,2024-01-10,8940,kanpur
1292,2024-01-17,9412,delhi
1293,2024-01-21,7590,mumbai
1294,2024-01-02,8564,mumbai
1295,2024-01-26,8032,chennai
1296,2024-01-09,2646,mumbai
1297,2024-01-07,7391,chennai
1298,2024-01-22,1986,kanpur
1299,2024-01-20,5065,kanpur
1300,2024-01-30,4219,chennai
1301,2024-01-21,4090,chennai
1302,2024-01-04,4300,chennai
1303,2024-01-29,8095,delhi
1304,2024-01-25,7288,delhi
1305,2024-01-19,1946,chennai
1306,2024-01-30,4781,delhi
1307,2024-01-20,6049,delhi
1308,2024-01-18,8777,chennai
1309,2024-01-31,7119,kanpur
1310,2024-01-01,6128,mumbai
1311,2024-01-07,410,delhi
1312,2024-01-23,7206,delhi
1313,2024-01-08,2955,delhi
1314,2024-01-01,6368,mumbai
1315,2024-01-10,7532,delhi
1316,2024-01-03,1149,delhi
1317,2024-01-23,6201,delhi
1318,2024-01-28,9795,kanpur
1319,2024-01-22,734,delhi
1320,2024-01-29,1259,delhi
1321,2024-01-18,949,kanpur
1322,2024-01-30,2751,delhi
1323,2024-01-18,373,delhi
1324,2024-01-06,870,delhi
1325,2024-01-25,2980,mumbai
1326,2024-01-19,6957,kanpur
1327,2024-01-01,9311,mumbai
1328,2024-01-24,2598,delhi
1329,2024-01-28,4904,kanpur
1330,2024-01-10,9998,chennai
1331,2024-01-30,6237,mumbai
1332,2024-01-18,2038,kanpur
1333,2024-01-11,4025,mumbai
1334,2024-01-18,6699,delhi
1335,2024-01-23,6357,delhi
1336,2024-01-19,3670,mumbai
1337,2024-01-31,3072,chennai
1338,2024-01-23,837,delhi
1339,2024-01-16,3149,delhi
1340,2024-01-23,1892,kanpur
1341,2024-01-10,7968,mumbai
1342,2024-01-11,9270,delhi
1343,2024-01-31,2081,kanpur
1344,2024-01-16,5180,delhi
1345,2024-01-30,1522,chennai
1346,2024-01-28,5937,kanpur
1347,2024-01-07,4007,chennai
1348,2024-01-05,6524,kanpur
1349,2024-01-22,9528,kanpur
1350,2024-01-14,3725,mumbai
1351,2024-01-13,4344,mumbai
1352,2024-01-26,6014,chennai
1353,2024-01-18,7277,mumbai
1354,2024-01-21,5400,mumbai
1355,2024-01-27,7532,kanpur
1356,2024-01-13,2635,delhi
1357,2024-01-08,1850,chennai
1358,2024-01-28,2778,chennai
1359,2024-01-25,7505,delhi
1360,2024-01-04,8278,delhi
1361,2024-01-25,5375,delhi
1362,2024-01-10,7660,kanpur
1363,2024-01-20,1910,mumbai
1364,2024-01-19,7772,chennai
1365,2024-01-17,4665,mumbai
1366,2024-01-26,5790,chennai
1367,2024-01-18,679,delhi
1368,2024-01-12,7097,delhi
1369,2024-01-17,6430,mumbai
1370,2024-01-24,6251,kanpur
1371,2024-01-10,8142,kanpur
1372,2024-01-21,9530,kanpur
1373,2024-01-24,4077,mumbai
1374,2024-01-30,9501,kanpur
1375,2024-01-24,2209,kanpur
1376,2024-01-21,7839,kanpur
1377,2024-01-22,8090,mumbai
1378,2024-01-03,9640,mumbai
1379,2024-01-29,5653,chennai
1380,2024-01-12,4299,delhi
1381,2024-01-29,3527,mumbai
1382,2024-01-14,2070,mumbai
1383,2024-01-15,8243,mumbai
1384,2024-01-29,5041,mumbai
1385,2024-01-13,9779,chennai
1386,2024-01-13,6154,delhi
1387,2024-01-05,8284,mumbai
1388,2024-01-18,5177,kanpur
1389,2024-01-25,1360,delhi
1390,2024-01-04,2728,kanpur
1391,2024-01-27,3033,kanpur
1392,2024-01-21,5763,chennai
1393,2024-01-02,3889,delhi
1394,2024-01-15,4627,kanpur
1395,2024-01-19,8401,kanpur
1396,2024-01-09,1476,kanpur
1397,2024-01-04,9844,mumbai
1398,2024-01-20,337,mumbai
1399,2024-01-16,5392,chennai
1400,2024-01-31,9135,mumbai
1401,2024-01-11,788,kanpur
1402,2024-01-20,4143,mumbai
1403,2024-01-19,9877,delhi
1404,2024-01-19,2292,kanpur
1405,2024-01-05,9915,mumbai
1406,2024-01-11,6958,kanpur
1407,2024-01-20,6603,mumbai
1408,2024-01-21,6548,kanpur
1409,2024-01-08,316,kanpur
1410,2024-01-16,9216,kanpur
1411,2024-01-26,9239,delhi
1412,2024-01-31,2517,delhi
1413,2024-01-25,8508,mumbai
1414,2024-01-19,5798,delhi
1415,2024-01-11,8759,delhi
1416,2024-01-14,1319,chennai
1417,2024-01-02,6933,kanpur
1418,2024-01-23,4940,delhi
1419,2024-01-30,5714,chennai
1420,2024-01-27,5896,kanpur
1421,2024-01-13,5488,mumbai
1422,2024-01-07,6725,chennai
1423,2024-01-08,2909,mumbai
1424,2024-01-22,5949,delhi
1425,2024-01-09,1689,kanpur
1426,2024-01-09,3631,chennai
1427,2024-01-07,9973,chennai
1428,2024-01-25,6414,chennai
1429,2024-01-21,3317,mumbai
1430,2024-01-22,8918,delhi
1431,2024-01-10,6354,kanpur
1432,2024-01-09,1092,mumbai
1433,2024-01-05,4088,delhi
1434,2024-01-06,6811,kanpur
1435,2024-01-28,543,delhi
1436,2024-01-29,5876,delhi
1437,2024-01-22,8343,mumbai
1438,2024-01-27,3800,chennai
1439,2024-01-18,4936,delhi
1440,2024-01-24,2102,mumbai
1441,2024-01-31,3772,chennai
1442,2024-01-22,4005,kanpur
1443,2024-01-24,3937,kanpur
1444,2024-01-13,383,mumbai
1445,2024-01-29,9378,delhi
1446,2024-01-20,4616,mumbai
1447,2024-01-11,2842,delhi
1448,2024-01-23,2431,chennai
1449,2024-01-08,8489,delhi
1450,2024-01-19,7436,mumbai
1451,2024-01-12,2091,mumbai
1452,2024-01-07,3018,chennai
1453,2024-01-03,6620,chennai
1454,2024-01-25,407,chennai
1455,2024-01-07,7669,delhi
1456,2024-01-30,6401,delhi
1457,2024-01-25,7132,delhi
1458,2024-01-02,4388,kanpur
1459,2024-01-31,9853,chennai
1460,2024-01-14,716,mumbai
1461,2024-01-14,6889,delhi
1462,2024-01-18,3030,chennai
1463,2024-01-13,4034,chennai
1464,2024-01-24,9786,chennai
1465,2024-01-24,7112,chennai
1466,2024-01-27,9616,kanpur
1467,2024-01-23,7014,chennai
1468,2024-01-12,9460,delhi
1469,2024-01-04,3384,delhi
1470,2024-01-20,9930,mumbai
1471,2024-01-10,2901,kanpur
1472,2024-01-15,152,mumbai
1473,2024-01-21,4859,chennai
1474,2024-01-09,4623,mumbai
1475,2024-01-12,1912,delhi
1476,2024-01-03,9019,chennai
1477,2024-01-01,3567,chennai
1478,2024-01-09,7941,delhi
1479,2024-01-21,4362,delhi
1480,2024-01-06,1626,delhi
1481,2024-01-17,3725,kanpur
1482,2024-01-12,8276,delhi
1483,2024-01-15,6221,delhi
1484,2024-01-15,9490,chennai
1485,2024-01-19,2721,mumbai
1486,2024-01-02,1481,mumbai
1487,2024-01-15,4759,kanpur
1488,2024-01-28,4141,delhi
1489,2024-01-02,1173,chennai
1490,2024-01-07,3824,chennai
1491,2024-01-07,3001,kanpur
1492,2024-01-28,160,chennai
1493,2024-01-28,9307,mumbai
1494,2024-01-19,2368,delhi
1495,2024-01-03,4395,kanpur
1496,2024-01-14,3524,kanpur
1497,2024-01-29,3060,delhi
1498,2024-01-13,7862,mumbai
1499,2024-01-09,3964,kanpur
1500,2024-01-03,2894,delhi
1501,2024-01-17,1345,chennai
1502,2024-01-03,3809,mumbai
1503,2024-01-31,9389,kanpur
1504,2024-01-31,6434,kanpur
1505,2024-01-16,1848,chennai
1506,2024-01-13,1775,delhi
1507,2024-01-07,6657,kanpur
1508,2024-01-10,2539,delhi
1509,2024-01-04,1107,chennai
1510,2024-01-21,2907,delhi
1511,2024-01-16,9654,mumbai
1512,2024-01-30,5449,kanpur
1513,2024-01-23,4768,chennai
1514,2024-01-13,7629,chennai
1515,2024-01-09,9962,chennai
1516,2024-01-07,6002,chennai
1517,2024-01-09,9001,chennai
1518,2024-01-03,5105,kanpur
1519,2024-01-01,1064,delhi
1520,2024-01-25,6840,kanpur
1521,2024-01-29,2780,kanpur
1522,2024-01-16,3080,mumbai
1523,2024-01-13,7510,delhi
1524,2024-01-31,7761,kanpur
1525,2024-01-28,4689,delhi
1526,2024-01-10,9002,mumbai
1527,2024-01-14,6940,mumbai
1528,2024-01-25,8376,delhi
1529,2024-01-04,2562,mumbai
1530,2024-01-20,9391,kanpur
1531,2024-01-17,8101,kanpur
1532,2024-01-20,4821,delhi
1533,2024-01-08,3042,mumbai
1534,2024-01-18,5316,mumbai
1535,2024-01-26,4857,chennai
1536,2024-01-28,3087,mumbai
1537,2024-01-13,8480,kanpur
1538,2024-01-02,5091,chennai
1539,2024-01-25,4683,mumbai
1540,2024-01-23,3855,mumbai
1541,2024-01-20,6629,chennai
1542,2024-01-30,8751,mumbai
1543,2024-01-05,6311,kanpur
1544,2024-01-23,9703,mumbai
1545,2024-01-16,2702,kanpur
1546,2024-01-26,3848,delhi
1547,2024-01-15,2334,chennai
1548,2024-01-02,3072,chennai
1549,2024-01-02,6726,kanpur
1550,2024-01-31,3118,delhi
1551,2024-01-31,5825,chennai
1552,2024-01-25,2323,chennai
1553,2024-01-26,1890,chennai
1554,2024-01-30,732,mumbai
1555,2024-01-31,2485,delhi
1556,2024-01-31,6199,kanpur
1557,2024-01-31,2993,mumbai
1558,2024-01-14,8556,kanpur
1559,2024-01-16,8100,chennai
1560,2024-01-28,5171,mumbai
1561,2024-01-17,1840,delhi
1562,2024-01-04,9511,chennai
1563,2024-01-07,3619,kanpur
1564,2024-01-04,7561,mumbai
1565,2024-01-14,5400,chennai
1566,2024-01-21,2168,chennai
1567,2024-01-21,6079,chennai
1568,2024-01-25,9735,delhi
1569,2024-01-19,5585,delhi
1570,2024-01-29,1773,mumbai
1571,2024-01-10,2305,mumbai
1572,2024-01-17,2902,chennai
1573,2024-01-10,4612,kanpur
1574,2024-01-02,303,chennai
1575,2024-01-28,1693,chennai
1576,2024-01-20,7887,kanpur
1577,2024-01-22,9279,kanpur
1578,2024-01-03,5154,delhi
1579,2024-01-16,9866,mumbai
1580,2024-01-08,936,delhi
1581,2024-01-13,4832,delhi
1582,2024-01-11,1998,chennai
1583,2024-01-24,8202,kanpur
1584,2024-01-17,1652,kanpur
1585,2024-01-26,7828,mumbai
1586,2024-01-05,7563,chennai
1587,2024-01-25,1597,mumbai
1588,2024-01-02,3669,kanpur
1589,2024-01-03,6854,mumbai
1590,2024-01-27,122,chennai
1591,2024-01-08,6494,delhi
1592,2024-01-20,6295,kanpur
1593,2024-01-20,619,chennai
1594,2024-01-14,1313,kanpur
1595,2024-01-10,7672,mumbai
1596,2024-01-09,6811,chennai
1597,2024-01-25,8024,mumbai
1598,2024-01-18,6515,mumbai
1599,2024-01-20,7499,kanpur
1600,2024-01-19,6045,delhi
1601,2024-01-15,1961,chennai
1602,2024-01-06,5336,mumbai
1603,2024-01-14,9627,delhi
1604,2024-01-10,9496,delhi
1605,2024-01-22,7964,chennai
1606,2024-01-13,622,delhi
1607,2024-01-19,4982,mumbai
1608,2024-01-24,1133,kanpur
1609,2024-01-01,7925,delhi
1610,2024-01-22,5998,mumbai
1611,2024-01-18,7073,mumbai
1612,2024-01-01,4405,delhi
1613,2024-01-18,9271,delhi
1614,2024-01-05,2802,mumbai
1615,2024-01-14,3163,kanpur
1616,2024-01-23,1226,delhi
1617,2024-01-14,4159,chennai
1618,2024-01-01,8548,kanpur
1619,2024-01-30,1605,mumbai
1620,2024-01-22,1004,delhi
1621,2024-01-13,8283,chennai
1622,2024-01-03,7300,chennai
1623,2024-01-15,2570,delhi
1624,2024-01-18,8176,chennai
1625,2024-01-05,5077,chennai
1626,2024-01-12,9755,mumbai
1627,2024-01-07,4882,kanpur
1628,2024-01-22,4356,delhi
1629,2024-01-19,5692,mumbai
1630,2024-01-28,2422,chennai
1631,2024-01-22,4319,chennai
1632,2024-01-21,9305,mumbai
1633,2024-01-13,2909,mumbai
1634,2024-01-02,5319,delhi
1635,2024-01-13,6970,delhi
1636,2024-01-07,6523,delhi
1637,2024-01-21,7192,chennai
1638,2024-01-21,4728,delhi
1639,2024-01-11,6463,mumbai
1640,2024-01-31,4713,chennai
1641,2024-01-28,4554,delhi
1642,2024-01-25,3020,delhi
1643,2024-01-14,9808,delhi
1644,2024-01-09,466,mumbai
1645,2024-01-17,168,chennai
1646,2024-01-02,7781,delhi
1647,2024-01-10,3960,chennai
1648,2024-01-13,244,mumbai
1649,2024-01-25,3399,chennai
1650,2024-01-15,805,delhi
1651,2024-01-30,5580,delhi
1652,2024-01-18,6904,chennai
